"구군","종별","의료기관명","소   재   지","일반 병상수","정신 병상수","요양 병상수","개설일자","전화번호"
"중구","한의원","정용해 한의원","울산광역시 중구 옥교11길 6-3 (학성동)","0","0","0","1992-05-30","052-281-6986"
"중구","한의원","대동 바른 한의원","울산광역시 중구 장춘로 175 (학산동)","0","0","0","1992-01-10","052-244-8787"
"중구","한의원","왕석 한의원","울산광역시 중구 태화로 188 (태화동)","0","0","0","1991-12-23","052-245-9602"
"중구","한의원","홍성한의원","울산광역시 중구 장춘로 150 (학산동)","0","0","0","1991-04-26","052-243-2211"
"중구","한의원","경동 한의원","울산광역시 중구 중앙길 187 (옥교동)","0","0","0","1989-01-14","052-245-6661"
"중구","한의원","강동 한의원","울산광역시 중구 화합로 372 (반구동)","0","0","0","1988-12-24","052-291-2650"
"중구","한의원","성남한의원","울산광역시 중구 옥교3길 91 (학산동)","0","0","0","1988-07-20","052-297-6800"
"중구","한의원","태화당한의원","울산광역시 중구 태화로 299 (태화동)","0","0","0","1988-03-29","052-211-4406"
"중구","한의원","제일 한의원","울산광역시 중구 다운로 16-1 (다운동)","0","0","0","1987-06-30","052-221-2737"
"중구","한의원","동보 한의원","울산광역시 중구 학산로 30 (학성동)","0","0","0","1986-10-27","052-297-3736"
"중구","한의원","정 한의원","울산광역시 중구 곽남길 18 (남외동)","0","0","0","1986-07-11","052-293-7094"
"중구","한의원","선재한의원","울산광역시 중구 명륜로 26 (우정동)","0","0","0","1984-09-14","052-243-4433"
"중구","한의원","이세한의원","울산광역시 중구 번영로 462 (복산동)","0","0","0","1983-03-21","052-281-4991"
"중구","한의원","장수한의원","울산광역시 중구 염포로 9 (반구동)","0","0","0","1983-03-17","052-293-0341"
"중구","한의원","신라한의원","울산광역시 중구 복산1동길 26 (복산동)","0","0","0","1981-06-21","052-293-3038"
"중구","한의원","안국한의원","울산광역시 중구 번영로 337 (옥교동)","0","0","0","1975-10-07","052-211-0005"
"남구","종합병원","의료법인 정안의료재단 중앙병원","울산광역시 남구 문수로480번길 10 (신정동)","261","0","0","2015-04-09","052-226-1100"
"남구","종합병원","의료법인 은성의료재단 좋은삼정병원","울산광역시 남구 북부순환도로 51 (무거동)","205","0","0","2014-06-02","052-220-7500"
"남구","종합병원","의료법인 혜명심의료재단 울산병원","울산광역시 남구 월평로171번길 13 (신정동)","291","0","0","1995-08-21","052-259-5000"
"남구","병원","울산청맥외과병원","울산광역시 남구 삼산로 274, 15층 (삼산동, W-CENTER)","30","0","0","2016-12-05","052-266-2975"
"남구","병원","세바른병원","울산광역시 남구 삼산로 247, 2,10,11,12층 (달동)","57","0","0","2015-10-21","1544-7544"
"남구","병원","서울아동병원","울산광역시 남구 북부순환도로 25, 지하1, 3~6층 (무거동)","58","0","0","2015-09-24","052-922-1100"
"남구","병원","위드여성병원","울산광역시 남구 남중로 123 (삼산동)","56","0","0","2012-05-03","052-915-8000"
"남구","병원","울산우리병원","울산광역시 남구 번영로 195 (신정동)","63","0","0","2010-01-21","052-220-8000"
"남구","병원","울들병원","울산광역시 남구 중앙로 228, 2~10층 (신정동)","76","0","0","2008-07-03","052-706-1111"
"남구","병원","하나이비인후과병원","울산광역시 남구 삼산로 139 (달동)","46","0","0","2007-10-11","052-708-1111"
"남구","병원","항사랑병원","울산광역시 남구 번영로 92 (달동)","33","0","0","2005-07-01","052-269-0975"
"남구","병원","중앙학문병원","울산광역시 남구 삼산로 161 (달동)","30","0","0","2005-06-23","052-257-6565"
"남구","병원","강남동강병원","울산광역시 남구 돋질로 80 (달동)","81","0","0","2003-04-12","052-241-3114"
"남구","병원","에이치엠병원","울산광역시 남구 중앙로167번길 26 (신정동)","40","0","0","2002-12-30","052-267-0075"
"남구","병원","태화병원","울산광역시 남구 봉월로 155, 3층 (신정동)","44","0","0","2001-08-30","052-950-7500"
"남구","병원","울산미즈병원","울산광역시 남구 남산로 2 (무거동)","36","0","0","2001-02-15","052-220-0100"
"남구","병원","굿모닝병원","울산광역시 남구 삼산로 110 (달동)","226","0","0","2000-10-25","052-259-9000"
"남구","병원","울산제일병원","울산광역시 남구 남산로354번길 26 (신정동)","152","0","0","1993-09-16","052-220-3300"
"남구","병원","프라우메디병원","울산광역시 남구 삼산중로 94 (삼산동)","80","0","0","1993-06-21","052-226-7114"
"남구","병원","보람병원","울산광역시 남구 돋질로336번길 10 (삼산동)","200","0","0","1997-04-22","052-278-0114"
"남구","병원","마더스병원","울산광역시 남구 화합로 107 (달동)","0","338","0","2006-02-16","052-270-7000"
"남구","병원","큰빛병원","울산광역시 남구 문수로457번길 5 (신정동)","0","79","0","1993-11-02","052-272-2505"
"남구","요양병원","울산노인전문병원","울산광역시 남구 수암로 8 (신정동)","0","0","80","2010-07-22","052-260-5577"
"남구","요양병원","달동길메리요양병원","울산광역시 남구 돋질로 146 (달동)","0","0","199","2017-01-06","052-996-0030"
"남구","요양병원","삼호요양병원","울산광역시 남구 북부순환도로 58, 1~7층 (무거동)","0","0","199","2016-09-05","052-277-3001"
"남구","요양병원","오복요양병원","울산광역시 남구 두왕로 335 (신정동)","0","0","115","2016-06-14","052-266-5400"
"남구","요양병원","좋은요양병원","울산광역시 남구 남중로 132, 2, 4~5층 (삼산동)","0","0","127","2015-04-14","052-268-7007"
"남구","요양병원","무거연세요양병원","울산광역시 남구 대학로 148, 2~7층 (무거동)","0","0","199","2014-07-16","052-223-8866"
"남구","요양병원","따사랑요양병원","울산광역시 남구 봉월로 161, 2-5층 (신정동)","0","0","124","2014-03-20","052-261-5567"
"남구","요양병원","노블레스요양병원","울산광역시 남구 돋질로 277, 지하1, 1,6~8층 (삼산동)","0","0","199","2013-07-02","052-712-1000"
"남구","요양병원","씨엘요양병원","울산광역시 남구 수암로128번길 7, 1~3, 6층 (야음동)","0","0","170","2013-07-01","052-242-1234"
"남구","요양병원","양지요양병원","울산광역시 남구 월평로 3, 1~3,5~10층 (신정동)","0","0","232","2013-06-19","052-256-7770"
"남구","요양병원","강남요양병원","울산광역시 남구 중앙로 187-1 (신정동)","0","0","75","2011-08-26","052-260-3525"
"남구","요양병원","임요양병원","울산광역시 남구 삼산로 11 (신정동)","0","0","170","2010-05-19","052-273-7114"
"남구","요양병원","국민요양병원","울산광역시 남구 번영로 15 (야음동)","0","0","209","2009-05-19","052-226-0100"
"남구","요양병원","성모요양병원","울산광역시 남구 돋질로 293 (삼산동)","0","0","154","2009-01-08","052-261-5033"
"남구","요양병원","새생명요양병원","울산광역시 남구 돋질로 84 (달동)","0","0","165","2007-07-04","052-276-9789"
"남구","요양병원","효마음요양병원","울산광역시 남구 대학로 144 (무거동)","0","0","114","2007-03-26","052-277-8886"
"남구","요양병원","효사랑요양병원","울산광역시 남구 봉월로 155, 4~6층 (신정동)","0","0","92","2006-03-21","052-950-7560"
"남구","요양병원","태안요양병원","울산광역시 남구 돋질로 150 (달동)","0","0","99","2003-10-06","052-266-9176"
"남구","치과병원","한빛치과병원","울산광역시 남구 문수로 368, 7,8층 (옥동)","0","0","0","2012-03-27","052-707-2875"
"남구","치과병원","CK치과병원","울산광역시 남구 삼산로 173 (달동)","8","0","0","2009-07-06","052-270-2800"
"남구","한방병원","울산자생한방병원","울산광역시 남구 삼산로 51 (신정동, B1,1,3,5~7층)","90","0","0","2013-12-31","052-701-3005"
"남구","한방병원","동강한방병원","울산광역시 남구 돋질로 80 (달동)","36","0","0","2008-02-29","052-241-3114"
"남구","의원","푸른정형외과의원","울산광역시 남구 삼산로 171, 5,6층 (달동)","0","0","0","2018-05-14","052-244-5500"
"남구","의원","미앤미의원","울산광역시 남구 삼산로 287, 5층 (삼산동)","0","0","0","2018-04-26","052-276-1175"
"남구","의원","맑은이비인후과의원","울산광역시 남구 삼산로 269, 6층 (삼산동)","3","0","0","2018-04-24","052-298-3500"
"남구","의원","김주헌성형외과의원","울산광역시 남구 삼산로 266, 굿모닝클리닉 12층 (삼산동)","0","0","0","2018-04-08","052-700-9009"
"남구","의원","밀크피부과의원","울산광역시 남구 삼산로 270, 삼산동 Kim's빌딩 5층 (삼산동)","0","0","0","2018-03-21","052-258-9997"
"남구","의원","시민건강의원","울산광역시 남구 북부순환도로 48, 4,7층 (무거동)","0","0","0","2018-03-15","052-221-0675"
"남구","의원","톡스앤필의원","울산광역시 남구 삼산로267번길 6-13 (삼산동)","0","0","0","2018-01-30","052-257-6888"
"남구","의원","하나마취통증의학과의원","울산광역시 남구 중앙로 14, 덕산프라자 2층 (야음동)","0","0","0","2018-01-17","052-260-2022"
"남구","의원","강상현내과의원","울산광역시 남구 삼산로 216, 2층 (달동)","0","0","0","2018-01-03","052-716-1152"
"남구","의원","최내과의원","울산광역시 남구 월평로 9, 5층 (신정동, 대교메디컬)","0","0","0","2017-07-17","052-269-7588"
"남구","의원","세안안과의원","울산광역시 남구 문수로 339 (옥동, 옥동업무시설)","0","0","0","2017-07-10","052-275-1175"
"남구","의원","울산BB성형외과의원","울산광역시 남구 삼산로 254, 16층 (달동, S타워)","0","0","0","2017-05-01","052-257-5432"
"남구","의원","눈의꽃성형외과의원","울산광역시 남구 삼산로 270, 8층 (삼산동, 삼산동 Kim s빌딩)","0","0","0","2017-04-26","052-258-3111"
"남구","의원","다온소아청소년과의원","울산광역시 남구 수암로 132, 7~8층 (야음동)","14","0","0","2017-04-03","052-716-7071"
"남구","의원","앞선소아청소년과의원","울산광역시 남구 수암로 130, 7층 (야음동, 메디어스빌딩)","16","0","0","2017-04-03","052-244-7700"
"남구","의원","화사한외과의원","울산광역시 남구 삼산중로 56, 1~2층 (삼산동, UM빌딩)","22","0","0","2017-03-27","052-716-1192"
"남구","의원","김범수마취통증의학과의원","울산광역시 남구 수암로 132 (야음동)","0","0","0","2017-03-13","052-272-0075"
"남구","의원","신정동권샘내과의원","울산광역시 남구 중앙로 263, 3층 (신정동)","0","0","0","2017-03-02","052-922-2467"
"남구","의원","동부사랑의원","울산광역시 남구 야음로 25, 동부아파트 2층 (야음동)","0","0","0","2017-01-02","052-271-1498"
"남구","의원","강남마취통증의학과의원","울산광역시 남구 삼산로 26, 2층 201호 (신정동, 공업탑 하트랜드)","0","0","0","2016-12-14","052-927-7582"
"남구","의원","비너스외과의원","울산광역시 남구 삼산로 216, 5,6,11층 (달동)","29","0","0","2016-12-01","052-716-0075"
"남구","의원","소정마취통증의학과의원","울산광역시 남구 삼산로 266, 12층 (삼산동, 굿모닝클리닉)","0","0","0","2016-10-31","052-716-2333"
"남구","의원","메이린의원울산점","울산광역시 남구 삼산로 261, 13층 (삼산동, 현대백화점)","0","0","0","2016-10-21","052-228-1388"
"남구","의원","365mc(엠씨)의원","울산광역시 남구 삼산로 283, 3층 (삼산동, 소망빌딩)","0","0","0","2016-10-12","052-256-3650"
"남구","의원","시원정형외과의원","울산광역시 남구 월평로 9, 4층 (신정동)","0","0","0","2016-09-28","052-261-7300"
"남구","의원","전용진정형외과의원","울산광역시 남구 삼산로 266, 5층 (삼산동, 굿모닝클리닉)","4","0","0","2016-09-05","052-260-0504"
"남구","의원","서울정형외과의원","울산광역시 남구 굴화4길 1, 2층 (무거동)","0","0","0","2016-06-14","052-224-2157"
"남구","의원","더조은안과의원","울산광역시 남구 수암로 130, 4층 (야음동)","0","0","0","2016-05-23","052-716-7075"
"남구","의원","바로정형외과의원","울산광역시 남구 중앙로 173, 1,2,3,4층 (신정동)","29","0","0","2016-05-12","052-707-0085"
"남구","의원","울산베스트피부과의원","울산광역시 남구 대학로 138, 2층 (무거동, 신정빌딩)","0","0","0","2016-03-11","052-225-1750"
"남구","의원","동해정신건강의학과의원","울산광역시 남구 중앙로 239, 4층 (신정동)","0","0","0","2016-02-23","052-261-1020"
"남구","의원","울산제일안과의원","울산광역시 남구 중앙로 243-1, 6층 (신정동, 세보메디컬빌딩)","0","0","0","2016-02-22","052-261-7591"
"남구","의원","아나파의원","울산광역시 남구 수암로 107, 3층 (신정동)","0","0","0","2016-02-15","052-257-7970"
"남구","의원","포에버의원","울산광역시 남구 삼산로 231, 410호 (달동, 울산센트럴자이)","0","0","0","2016-01-22","052-1800-8575"
